EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 26-03-2018
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FRANCE, BORDEAUX-MERIGNAC (STAID: 34).
Blended and updated with sources: 100110 907510 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   PP, Q_PP
100110,20110520, 1019,    1
100110,20110521, 1019,    1
100110,20110522, 1023,    1
100110,20110523, 1024,    1
100110,20110524, 1026,    1
100110,20110525, 1020,    1
100110,20110526, 1020,    1
100110,20110527, 1021,    1
100110,20110528, 1019,    1
100110,20110529, 1016,    1
100110,20110530, 1013,    1
100110,20110531, 1022,    1
100110,20110601, 1028,    1
100110,20110602, 1024,    1
100110,20110603, 1019,    1
100110,20110604, 1014,    1
100110,20110605, 1008,    1
100110,20110606, 1006,    1
100110,20110607, 1008,    1
100110,20110608, 1014,    1
100110,20110609, 1017,    1
100110,20110610, 1018,    1
100110,20110611, 1020,    1
100110,20110612, 1018,    1
100110,20110613, 1018,    1
100110,20110614, 1020,    1
100110,20110615, 1019,    1
100110,20110616, 1019,    1
100110,20110617, 1013,    1
100110,20110618, 1017,    1
100110,20110619, 1020,    1
100110,20110620, 1018,    1
100110,20110621, 1017,    1
100110,20110622, 1019,    1
100110,20110623, 1022,    1
100110,20110624, 1026,    1
100110,20110625, 1024,    1
100110,20110626, 1016,    1
100110,20110627, 1013,    1
100110,20110628, 1018,    1
100110,20110629, 1024,    1
100110,20110630, 1024,    1
100110,20110701, 1021,    1
100110,20110702, 1013,    1
100110,20110703, 1010,    1
100110,20110704, 1013,    1
100110,20110705, 1016,    1
100110,20110706, 1015,    1
100110,20110707, 1013,    1
100110,20110708, 1013,    1
100110,20110709, 1017,    1
100110,20110710, 1018,    1
100110,20110711, 1014,    1
100110,20110712, 1011,    1
100110,20110713, 1016,    1
100110,20110714, 1021,    1
100110,20110715, 1021,    1
100110,20110716, 1013,    1
100110,20110717, 1010,    1
100110,20110718, 1010,    1
100110,20110719, 1009,    1
100110,20110720, 1015,    1
100110,20110721, 1014,    1
100110,20110722, 1015,    1
100110,20110723, 1017,    1
100110,20110724, 1017,    1
100110,20110725, 1013,    1
100110,20110726, 1014,    1
100110,20110727, 1018,    1
100110,20110728, 1020,    1
100110,20110729, 1019,    1
100110,20110730, 1018,    1
100110,20110731, 1015,    1
100110,20110801, 1011,    1
100110,20110802, 1011,    1
100110,20110803, 1018,    1
100110,20110804, 1018,    1
100110,20110805, 1014,    1
100110,20110806, 1008,    1
100110,20110807, 1012,    1
100110,20110808, 1018,    1
100110,20110809, 1026,    1
100110,20110810, 1024,    1
100110,20110811, 1018,    1
100110,20110812, 1017,    1
100110,20110813, 1012,    1
100110,20110814, 1011,    1
100110,20110815, 1016,    1
100110,20110816, 1017,    1
100110,20110817, 1011,    1
100110,20110818, 1013,    1
100110,20110819, 1018,    1
100110,20110820, 1016,    1
100110,20110821, 1014,    1
100110,20110822, 1012,    1
100110,20110823, 1015,    1
100110,20110824, 1017,    1
100110,20110825, 1011,    1
100110,20110826, 1010,    1
100110,20110827, 1020,    1
100110,20110828, 1020,    1
100110,20110829, 1017,    1
100110,20110830, 1013,    1
100110,20110831, 1008,    1
100110,20110901, 1008,    1
100110,20110902, 1011,    1
100110,20110903, 1011,    1
100110,20110904, 1014,    1
100110,20110905, 1022,    1
100110,20110906, 1025,    1
100110,20110907, 1022,    1
100110,20110908, 1018,    1
100110,20110909, 1012,    1
100110,20110910, 1009,    1
100110,20110911, 1015,    1
100110,20110912, 1019,    1
100110,20110913, 1018,    1
100110,20110914, 1019,    1
100110,20110915, 1014,    1
100110,20110916, 1015,    1
100110,20110917, 1017,    1
100110,20110918, 1014,    1
100110,20110919, 1020,    1
100110,20110920, 1022,    1
100110,20110921, 1020,    1
100110,20110922, 1021,    1
100110,20110923, 1015,    1
100110,20110924, 1014,    1
100110,20110925, 1018,    1
100110,20110926, 1022,    1
100110,20110927, 1024,    1
100110,20110928, 1021,    1
100110,20110929, 1021,    1
100110,20110930, 1021,    1
100110,20111001, 1021,    1
100110,20111002, 1023,    1
100110,20111003, 1024,    1
100110,20111004, 1026,    1
100110,20111005, 1025,    1
100110,20111006, 1022,    1
100110,20111007, 1025,    1
100110,20111008, 1027,    1
100110,20111009, 1028,    1
100110,20111010, 1027,    1
100110,20111011, 1026,    1
100110,20111012, 1025,    1
100110,20111013, 1025,    1
100110,20111014, 1022,    1
100110,20111015, 1021,    1
100110,20111016, 1022,    1
100110,20111017, 1022,    1
100110,20111018, 1018,    1
100110,20111019, 1022,    1
100110,20111020, 1028,    1
100110,20111021, 1023,    1
100110,20111022, 1015,    1
100110,20111023, 1008,    1
100110,20111024,  997,    1
100110,20111025, 1002,    1
100110,20111026, 1008,    1
100110,20111027, 1005,    1
100110,20111028, 1019,    1
100110,20111029, 1023,    1
100110,20111030, 1022,    1
100110,20111031, 1015,    1
100110,20111101, 1014,    1
100110,20111102, 1004,    1
100110,20111103,  995,    1
100110,20111104,  997,    1
100110,20111105, 1002,    1
100110,20111106, 1012,    1
100110,20111107, 1015,    1
100110,20111108, 1014,    1
100110,20111109, 1015,    1
100110,20111110, 1014,    1
100110,20111111, 1014,    1
100110,20111112, 1021,    1
100110,20111113, 1021,    1
100110,20111114, 1016,    1
100110,20111115, 1012,    1
100110,20111116, 1016,    1
100110,20111117, 1023,    1
100110,20111118, 1018,    1
100110,20111119, 1012,    1
100110,20111120, 1014,    1
100110,20111121, 1012,    1
100110,20111122, 1015,    1
100110,20111123, 1025,    1
100110,20111124, 1029,    1
100110,20111125, 1032,    1
100110,20111126, 1033,    1
100110,20111127, 1029,    1
100110,20111128, 1025,    1
100110,20111129, 1021,    1
100110,20111130, 1025,    1
100110,20111201, 1019,    1
100110,20111202, 1018,    1
100110,20111203, 1021,    1
100110,20111204, 1016,    1
100110,20111205, 1017,    1
100110,20111206, 1021,    1
100110,20111207, 1025,    1
100110,20111208, 1027,    1
100110,20111209, 1020,    1
100110,20111210, 1016,    1
100110,20111211, 1015,    1
100110,20111212, 1017,    1
100110,20111213, 1012,    1
100110,20111214, 1013,    1
100110,20111215, 1017,    1
100110,20111216, 1006,    1
100110,20111217, 1016,    1
100110,20111218, 1022,    1
100110,20111219, 1024,    1
100110,20111220, 1022,    1
100110,20111221, 1026,    1
100110,20111222, 1031,    1
100110,20111223, 1028,    1
100110,20111224, 1036,    1
100110,20111225, 1038,    1
100110,20111226, 1036,    1
100110,20111227, 1033,    1
100110,20111228, 1032,    1
100110,20111229, 1035,    1
100110,20111230, 1030,    1
100110,20111231, 1025,    1
100110,20120101, 1021,    1
100110,20120102, 1021,    1
100110,20120103, 1027,    1
100110,20120104, 1030,    1
100110,20120105, 1025,    1
100110,20120106, 1030,    1
100110,20120107, 1032,    1
100110,20120108, 1031,    1
100110,20120109, 1033,    1
100110,20120110, 1033,    1
100110,20120111, 1032,    1
100110,20120112, 1032,    1
100110,20120113, 1030,    1
100110,20120114, 1023,    1
100110,20120115, 1018,    1
100110,20120116, 1018,    1
100110,20120117, 1028,    1
100110,20120118, 1033,    1
100110,20120119, 1034,    1
100110,20120120, 1032,    1
100110,20120121, 1029,    1
100110,20120122, 1025,    1
100110,20120123, 1023,    1
100110,20120124, 1026,    1
100110,20120125, 1021,    1
100110,20120126, 1017,    1
100110,20120127, 1024,    1
100110,20120128, 1026,    1
100110,20120129, 1027,    1
100110,20120130, 1025,    1
100110,20120131, 1019,    1
100110,20120201, 1018,    1
100110,20120202, 1022,    1
100110,20120203, 1032,    1
100110,20120204, 1036,    1
100110,20120205, 1028,    1
100110,20120206, 1032,    1
100110,20120207, 1032,    1
100110,20120208, 1033,    1
100110,20120209, 1035,    1
100110,20120210, 1031,    1
100110,20120211, 1029,    1
100110,20120212, 1031,    1
100110,20120213, 1030,    1
100110,20120214, 1024,    1
100110,20120215, 1028,    1
100110,20120216, 1029,    1
100110,20120217, 1028,    1
100110,20120218, 1023,    1
100110,20120219, 1024,    1
100110,20120220, 1033,    1
100110,20120221, 1031,    1
100110,20120222, 1031,    1
100110,20120223, 1031,    1
100110,20120224, 1030,    1
100110,20120225, 1026,    1
100110,20120226, 1026,    1
100110,20120227, 1027,    1
100110,20120228, 1024,    1
100110,20120229, 1022,    1
100110,20120301, 1022,    1
100110,20120302, 1022,    1
100110,20120303, 1026,    1
100110,20120304, 1023,    1
100110,20120305, 1030,    1
100110,20120306, 1027,    1
100110,20120307, 1028,    1
100110,20120308, 1033,    1
100110,20120309, 1037,    1
100110,20120310, 1035,    1
100110,20120311, 1032,    1
100110,20120312, 1027,    1
100110,20120313, 1025,    1
100110,20120314, 1024,    1
100110,20120315, 1024,    1
100110,20120316, 1022,    1
100110,20120317, 1020,    1
100110,20120318, 1020,    1
100110,20120319, 1030,    1
100110,20120320, 1033,    1
100110,20120321, 1025,    1
100110,20120322, 1023,    1
100110,20120323, 1023,    1
100110,20120324, 1021,    1
100110,20120325, 1023,    1
100110,20120326, 1024,    1
100110,20120327, 1026,    1
100110,20120328, 1024,    1
100110,20120329, 1021,    1
100110,20120330, 1018,    1
100110,20120331, 1012,    1
100110,20120401, 1010,    1
100110,20120402, 1007,    1
100110,20120403, 1007,    1
100110,20120404, 1008,    1
100110,20120405, 1009,    1
100110,20120406, 1006,    1
100110,20120407, 1008,    1
100110,20120408, 1017,    1
100110,20120409, 1011,    1
100110,20120410, 1001,    1
100110,20120411, 1004,    1
100110,20120412, 1004,    1
100110,20120413, 1006,    1
100110,20120414, 1003,    1
100110,20120415, 1010,    1
100110,20120416, 1022,    1
100110,20120417, 1015,    1
100110,20120418, 1000,    1
100110,20120419,  997,    1
100110,20120420, 1004,    1
100110,20120421, 1008,    1
100110,20120422, 1014,    1
100110,20120423, 1006,    1
100110,20120424, 1007,    1
100110,20120425,  999,    1
100110,20120426, 1006,    1
100110,20120427, 1012,    1
100110,20120428, 1006,    1
100110,20120429, 1006,    1
100110,20120430, 1011,    1
100110,20120501, 1014,    1
100110,20120502, 1014,    1
100110,20120503, 1009,    1
100110,20120504, 1005,    1
100110,20120505, 1006,    1
100110,20120506, 1013,    1
100110,20120507, 1016,    1
100110,20120508, 1012,    1
100110,20120509, 1015,    1
100110,20120510, 1017,    1
100110,20120511, 1021,    1
100110,20120512, 1027,    1
100110,20120513, 1025,    1
100110,20120514, 1019,    1
100110,20120515, 1022,    1
100110,20120516, 1024,    1
100110,20120517, 1010,    1
100110,20120518, 1010,    1
100110,20120519, 1007,    1
100110,20120520, 1006,    1
100110,20120521, 1008,    1
100110,20120522, 1019,    1
100110,20120523, 1024,    1
100110,20120524, 1020,    1
100110,20120525, 1012,    1
100110,20120526, 1015,    1
100110,20120527, 1018,    1
100110,20120528, 1017,    1
100110,20120529, 1014,    1
100110,20120530, 1019,    1
100110,20120531, 1021,    1
100110,20120601, 1015,    1
100110,20120602, 1010,    1
100110,20120603, 1016,    1
100110,20120604, 1018,    1
100110,20120605, 1016,    1
100110,20120606, 1012,    1
100110,20120607, 1005,    1
100110,20120608, 1015,    1
100110,20120609, 1018,    1
100110,20120610, 1012,    1
100110,20120611, 1009,    1
100110,20120612, 1013,    1
100110,20120613, 1019,    1
100110,20120614, 1014,    1
100110,20120615, 1016,    1
100110,20120616, 1020,    1
100110,20120617, 1019,    1
100110,20120618, 1019,    1
100110,20120619, 1016,    1
100110,20120620, 1013,    1
100110,20120621, 1014,    1
100110,20120622, 1024,    1
100110,20120623, 1025,    1
100110,20120624, 1023,    1
100110,20120625, 1023,    1
100110,20120626, 1023,    1
100110,20120627, 1015,    1
100110,20120628, 1011,    1
100110,20120629, 1013,    1
100110,20120630, 1015,    1
100110,20120701, 1022,    1
100110,20120702, 1021,    1
100110,20120703, 1017,    1
100110,20120704, 1014,    1
100110,20120705, 1013,    1
100110,20120706, 1014,    1
100110,20120707, 1011,    1
100110,20120708, 1015,    1
100110,20120709, 1017,    1
100110,20120710, 1018,    1
100110,20120711, 1022,    1
100110,20120712, 1022,    1
100110,20120713, 1014,    1
100110,20120714, 1017,    1
100110,20120715, 1023,    1
100110,20120716, 1030,    1
100110,20120717, 1029,    1
100110,20120718, 1021,    1
100110,20120719, 1019,    1
100110,20120720, 1019,    1
100110,20120721, 1023,    1
100110,20120722, 1024,    1
100110,20120723, 1020,    1
100110,20120724, 1014,    1
100110,20120725, 1013,    1
100110,20120726, 1013,    1
100110,20120727, 1013,    1
100110,20120728, 1015,    1
100110,20120729, 1019,    1
100110,20120730, 1021,    1
100110,20120731, 1018,    1
100110,20120801, 1014,    1
100110,20120802, 1018,    1
100110,20120803, 1019,    1
100110,20120804, 1016,    1
100110,20120805, 1012,    1
100110,20120806, 1019,    1
100110,20120807, 1023,    1
100110,20120808, 1020,    1
100110,20120809, 1019,    1
100110,20120810, 1019,    1
100110,20120811, 1017,    1
100110,20120812, 1017,    1
100110,20120813, 1014,    1
100110,20120814, 1009,    1
100110,20120815, 1011,    1
100110,20120816, 1017,    1
100110,20120817, 1013,    1
100110,20120818, 1014,    1
100110,20120819, 1017,    1
100110,20120820, 1020,    1
100110,20120821, 1018,    1
100110,20120822, 1019,    1
100110,20120823, 1013,    1
100110,20120824, 1011,    1
100110,20120825, 1016,    1
100110,20120826, 1022,    1
100110,20120827, 1016,    1
100110,20120828, 1018,    1
100110,20120829, 1019,    1
100110,20120830, 1024,    1
100110,20120831, 1028,    1
100110,20120901, 1027,    1
100110,20120902, 1027,    1
100110,20120903, 1024,    1
100110,20120904, 1021,    1
100110,20120905, 1020,    1
100110,20120906, 1022,    1
100110,20120907, 1021,    1
100110,20120908, 1017,    1
100110,20120909, 1016,    1
100110,20120910, 1016,    1
100110,20120911, 1018,    1
100110,20120912, 1020,    1
100110,20120913, 1020,    1
100110,20120914, 1022,    1
100110,20120915, 1019,    1
100110,20120916, 1015,    1
100110,20120917, 1015,    1
100110,20120918, 1017,    1
100110,20120919, 1022,    1
100110,20120920, 1019,    1
100110,20120921, 1013,    1
100110,20120922, 1014,    1
100110,20120923, 1005,    1
100110,20120924, 1007,    1
100110,20120925, 1002,    1
100110,20120926, 1003,    1
100110,20120927, 1015,    1
100110,20120928, 1018,    1
100110,20120929, 1019,    1
100110,20120930, 1022,    1
100110,20121001, 1021,    1
100110,20121002, 1021,    1
100110,20121003, 1019,    1
100110,20121004, 1018,    1
100110,20121005, 1016,    1
100110,20121006, 1016,    1
100110,20121007, 1020,    1
100110,20121008, 1018,    1
100110,20121009, 1017,    1
100110,20121010, 1015,    1
100110,20121011, 1009,    1
100110,20121012, 1017,    1
100110,20121013, 1015,    1
100110,20121014, 1005,    1
100110,20121015, 1012,    1
100110,20121016, 1011,    1
100110,20121017, 1006,    1
100110,20121018, 1004,    1
100110,20121019, 1008,    1
100110,20121020, 1013,    1
100110,20121021, 1011,    1
100110,20121022, 1018,    1
100110,20121023, 1020,    1
100110,20121024, 1013,    1
100110,20121025, 1009,    1
100110,20121026, 1000,    1
100110,20121027, 1009,    1
100110,20121028, 1020,    1
100110,20121029, 1016,    1
100110,20121030, 1007,    1
100110,20121031,  999,    1
100110,20121101,  996,    1
100110,20121102, 1005,    1
100110,20121103, 1005,    1
100110,20121104, 1005,    1
100110,20121105, 1011,    1
100110,20121106, 1023,    1
100110,20121107, 1030,    1
100110,20121108, 1021,    1
100110,20121109, 1013,    1
100110,20121110, 1006,    1
100110,20121111, 1014,    1
100110,20121112, 1027,    1
100110,20121113, 1027,    1
100110,20121114, 1021,    1
100110,20121115, 1019,    1
100110,20121116, 1015,    1
100110,20121117, 1009,    1
100110,20121118, 1011,    1
100110,20121119, 1016,    1
100110,20121120, 1015,    1
100110,20121121, 1018,    1
100110,20121122, 1022,    1
100110,20121123, 1018,    1
100110,20121124, 1013,    1
100110,20121125, 1018,    1
100110,20121126, 1011,    1
100110,20121127, 1007,    1
100110,20121128, 1007,    1
100110,20121129, 1012,    1
100110,20121130, 1011,    1
100110,20121201, 1018,    1
100110,20121202, 1022,    1
100110,20121203, 1022,    1
100110,20121204, 1016,    1
100110,20121205, 1014,    1
100110,20121206, 1020,    1
100110,20121207, 1013,    1
100110,20121208, 1024,    1
100110,20121209, 1029,    1
100110,20121210, 1023,    1
100110,20121211, 1025,    1
100110,20121212, 1018,    1
100110,20121213, 1007,    1
100110,20121214, 1000,    1
100110,20121215, 1009,    1
100110,20121216, 1015,    1
100110,20121217, 1017,    1
100110,20121218, 1021,    1
100110,20121219, 1019,    1
100110,20121220, 1013,    1
100110,20121221, 1015,    1
100110,20121222, 1021,    1
100110,20121223, 1018,    1
100110,20121224, 1010,    1
100110,20121225, 1013,    1
100110,20121226, 1023,    1
100110,20121227, 1025,    1
100110,20121228, 1029,    1
100110,20121229, 1020,    1
100110,20121230, 1027,    1
100110,20121231, 1021,    1
100110,20130101, 1016,    1
100110,20130102, 1030,    1
100110,20130103, 1040,    1
100110,20130104, 1040,    1
100110,20130105, 1037,    1
100110,20130106, 1033,    1
100110,20130107, 1029,    1
100110,20130108, 1029,    1
100110,20130109, 1025,    1
100110,20130110, 1022,    1
100110,20130111, 1023,    1
100110,20130112, 1014,    1
100110,20130113, 1014,    1
100110,20130114, 1019,    1
100110,20130115, 1013,    1
100110,20130116, 1007,    1
100110,20130117, 1017,    1
100110,20130118, 1003,    1
100110,20130119,  985,    1
100110,20130120,  995,    1
100110,20130121, 1002,    1
100110,20130122, 1002,    1
100110,20130123, 1006,    1
100110,20130124, 1010,    1
100110,20130125, 1017,    1
100110,20130126, 1015,    1
100110,20130127, 1013,    1
100110,20130128, 1022,    1
100110,20130129, 1024,    1
100110,20130130, 1024,    1
100110,20130131, 1028,    1
100110,20130201, 1014,    1
100110,20130202, 1014,    1
100110,20130203, 1030,    1
100110,20130204, 1027,    1
100110,20130205, 1020,    1
100110,20130206, 1012,    1
100110,20130207, 1023,    1
100110,20130208, 1018,    1
100110,20130209, 1023,    1
100110,20130210, 1008,    1
100110,20130211, 1001,    1
100110,20130212, 1013,    1
